@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,2,9,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.912985,0.057377,0.165313,16.032984,39.139727,122.501484,17.749773,104.751712,1.884638,0.273073,1.611565,107.302603,1.650809,5649.24774,1,24,0.04878,2,0.95122,39,0,0,0.923077,1,0.96,0.937043,0.992886,0.988095,0.938462,0.03072,0.96928,0.061538,0.943759,0.938462,0.935112,0.915765,0.989474,0.975907,0.939038,0.938462,0.09,0.002,0.093601,0,93.6006,0,799324,137058,17520,100,35.384615,?,?,?,?,?,?,?,?,?,?,?,?,?,0.052811
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,2,10,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.956925,0.043859,0.104182,12.255628,24.666319,122.501484,10.147492,112.353992,1.884638,0.156115,1.728523,112.353992,1.728523,5915.19235,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.969231,0.008211,0.991789,0.030769,0.971923,0.969231,0.968842,0.96155,0.999692,0.999038,0.959066,0.969231,0.1,0.002,0.093601,0,93.6006,0,902509,137058,17520,100,37.692308,?,?,?,?,?,?,?,?,?,?,?,?,?,0.056218
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,1,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,586,66,66,0,0,100,0,0,1,0.048895,0.093085,13.619794,21.960755,125.607217,10.533866,115.073351,1.90314,0.159604,1.743536,115.073351,1.743536,6064.900225,1,24,0,0,1,42,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.103,0.002,0.109201,0,109.2007,0,859558,136829,17749,100,39.772727,?,?,?,?,?,?,?,?,?,?,?,?,?,0.054608
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,2,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,586,66,62,4,0,93.939394,6.060606,0,0.915655,0.059583,0.160535,16.596981,37.873579,125.607217,1087.389611,-961.782394,1.90314,16.4756,-14.572461,110.199374,1.669687,5808.018993,1,24,0,0,1,42,0,0,1,1,1,1,1,1,0.939394,0.021163,0.978837,0.060606,0.939394,0.939394,0.939394,0.918231,0.978945,0.948067,0.940351,0.939394,0.098,0.002,0.093601,0,93.6006,0,847023,136829,17749,98.484848,37.121212,?,?,?,?,?,?,?,?,?,?,?,?,?,0.061433
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,3,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,58,7,0,89.230769,10.769231,0,0.848887,0.064385,0.172789,17.991162,40.909957,122.501484,18.893977,103.607507,1.884638,0.290677,1.593962,104.75699,1.611646,5515.226775,0.875,21,0.04878,2,0.95122,39,0.125,3,0.913043,0.875,0.893617,0.833882,0.990854,0.985348,0.892308,0.042827,0.957173,0.107692,0.895585,0.892308,0.892832,0.851053,0.9917,0.979434,0.891312,0.892308,0.093,0.002,0.093601,0,93.6006,0,844807,137058,17520,100,37.692308,?,?,?,?,?,?,?,?,?,?,?,?,?,0.040886
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,4,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.913014,0.067763,0.166141,18.935143,39.335788,122.501484,18.515591,103.985893,1.884638,0.284855,1.599783,104.565077,1.608693,5505.122998,1,24,0.02439,1,0.97561,40,0,0,0.96,1,0.979592,0.967773,0.996951,0.994786,0.938462,0.02633,0.97367,0.061538,0.93964,0.938462,0.936598,0.917712,0.990602,0.976234,0.927453,0.938462,0.095,0.001,0.093601,0,93.6006,0,825601,137058,17520,100,39.615385,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0477
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,5,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.956882,0.053237,0.123407,14.876205,29.218086,122.501484,12.364716,110.136769,1.884638,0.190226,1.694412,110.136769,1.694412,5798.460379,0.958333,23,0,0,1,41,0.041667,1,1,0.958333,0.978723,0.967221,1,1,0.969231,0.009231,0.990769,0.030769,0.972851,0.969231,0.969437,0.960681,0.999735,0.998077,0.959825,0.969231,0.095,0.002,0.109201,0,109.2007,0,856539,137058,17520,100,38.076923,?,?,?,?,?,?,?,?,?,?,?,?,?,0.052811
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,6,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,62,3,0,95.384615,4.615385,0,0.935323,0.071331,0.172491,19.932093,40.839429,122.501484,20.093449,102.408035,1.884638,0.30913,1.575508,104.278233,1.604281,5490.021257,0.958333,23,0,0,1,41,0.041667,1,1,0.958333,0.978723,0.967221,1,1,0.953846,0.017324,0.982676,0.046154,0.955678,0.953846,0.953656,0.936998,0.987425,0.973769,0.956319,0.953846,0.093,0.002,0.093601,0,93.6006,0,824177,137058,17520,100,39.615385,?,?,?,?,?,?,?,?,?,?,?,?,?,0.052811
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,7,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,59,6,0,90.769231,9.230769,0,0.870647,0.060442,0.181901,16.872983,43.019701,122.78741,22.170082,100.617329,1.889037,0.341078,1.547959,106.1258,1.632705,5588.699876,1,24,0.04878,2,0.95122,39,0,0,0.923077,1,0.96,0.937043,0.995427,0.989838,0.907692,0.035807,0.964193,0.092308,0.906682,0.907692,0.905084,0.873414,0.985986,0.968976,0.901905,0.907692,0.092,0.002,0.093601,0,93.6006,0,802297,137058,17520,98.461538,35,?,?,?,?,?,?,?,?,?,?,?,?,?,0.044293
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,8,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,62,3,0,95.384615,4.615385,0,0.936128,0.058636,0.136617,16.291166,32.138282,124.441594,14.377456,110.064138,1.914486,0.221192,1.693294,110.511293,1.700174,5828.231865,0.956522,22,0,0,1,42,0.043478,1,1,0.956522,0.977778,0.96658,0.998965,0.998188,0.953846,0.015071,0.984929,0.046154,0.961134,0.953846,0.954921,0.941317,0.996211,0.987563,0.949206,0.953846,0.098,0.002,0.078001,0,78.0005,0,870704,137058,17520,100,38.846154,?,?,?,?,?,?,?,?,?,?,?,?,?,0.057922
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,9,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,62,3,0,95.384615,4.615385,0,0.93617,0.073672,0.159839,20.46868,37.60115,124.441594,18.57452,105.867074,1.914486,0.285762,1.628724,106.464522,1.637916,5614.810068,0.956522,22,0,0,1,42,0.043478,1,1,0.956522,0.977778,0.96658,0.99793,0.996522,0.953846,0.016808,0.983192,0.046154,0.955897,0.953846,0.953741,0.937236,0.993105,0.981755,0.957093,0.953846,0.092,0.002,0.093601,0,93.6006,0,835304,137058,17520,100,43.846154,?,?,?,?,?,?,?,?,?,?,?,?,?,0.054514
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,10,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,65,0,0,100,0,0,1,0.038731,0.085742,10.787721,20.226853,123.799654,8.291415,115.508239,1.90461,0.12756,1.77705,115.508239,1.77705,6088.299597,1,24,0,0,1,41,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.095,0.001,0.109201,0,109.2007,0,865438,137058,17520,100,36.153846,?,?,?,?,?,?,?,?,?,?,?,?,?,0.059625
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,1,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,586,66,63,3,0,95.454545,4.545455,0,0.936862,0.066755,0.143647,18.594668,33.889475,125.607217,16.523061,109.084157,1.90314,0.250349,1.65279,109.129809,1.653482,5751.647971,0.958333,23,0,0,1,42,0.041667,1,1,0.958333,0.978723,0.967495,1,1,0.954545,0.013369,0.986631,0.045455,0.962121,0.954545,0.955741,0.942778,0.998812,0.996324,0.94853,0.954545,0.094,0.002,0.093601,0,93.6006,0,834032,136829,17749,100,41.287879,?,?,?,?,?,?,?,?,?,?,?,?,?,0.056314
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,2,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,586,66,60,6,0,90.909091,9.090909,0,0.873442,0.069806,0.186772,19.444389,44.063362,125.607217,26.588815,99.018402,1.90314,0.402861,1.500279,106.996219,1.621155,5639.197836,0.916667,22,0,0,1,42,0.083333,2,1,0.916667,0.956522,0.935414,1,1,0.909091,0.031744,0.968256,0.090909,0.915289,0.909091,0.90959,0.879871,0.97434,0.946063,0.904171,0.909091,0.095,0.001,0.093601,0,93.6006,0,845693,136829,17749,96.969697,37.121212,?,?,?,?,?,?,?,?,?,?,?,?,?,0.054608
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,3,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,64,1,0,98.461538,1.538462,0,0.978369,0.036397,0.100429,10.170631,23.777775,122.501484,8.87642,113.625064,1.884638,0.13656,1.748078,113.975366,1.753467,6000.554145,1,24,0.02439,1,0.97561,40,0,0,0.96,1,0.979592,0.967773,0.998984,0.998333,0.984615,0.009006,0.990994,0.015385,0.985231,0.984615,0.984507,0.978079,0.999317,0.998423,0.986277,0.984615,0.096,0.002,0.093601,0,93.6006,0,859887,137058,17520,100,35.769231,?,?,?,?,?,?,?,?,?,?,?,?,?,0.052811
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,4,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,58,7,0,89.230769,10.769231,0,0.849487,0.070846,0.189019,19.796727,44.752502,122.501484,21.986981,100.514503,1.884638,0.338261,1.546377,103.031261,1.585096,5424.370944,0.958333,23,0,0,1,41,0.041667,1,1,0.958333,0.978723,0.967221,1,1,0.892308,0.037525,0.962475,0.107692,0.896154,0.892308,0.893881,0.854421,0.985766,0.965311,0.898756,0.892308,0.094,0.002,0.093601,0,93.6006,0,825390,137058,17520,100,36.923077,?,?,?,?,?,?,?,?,?,?,?,?,?,0.054514
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,5,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.956954,0.055387,0.132953,15.438242,31.389562,123.143425,14.041595,109.10183,1.894514,0.216025,1.67849,109.97224,1.691881,5793.089782,1,23,0.02381,1,0.97619,41,0,0,0.958333,1,0.978723,0.967221,0.995342,0.990163,0.969231,0.014779,0.985221,0.030769,0.970641,0.969231,0.968566,0.957428,0.994093,0.988195,0.971604,0.969231,0.095,0.001,0.093601,0,93.6006,0,826961,137058,17520,100,40,?,?,?,?,?,?,?,?,?,?,?,?,?,0.045997
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,6,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,64,1,0,98.461538,1.538462,0,0.978498,0.044352,0.115035,12.362376,27.159208,123.143425,10.543613,112.599811,1.894514,0.162209,1.732305,112.660553,1.733239,5934.704049,1,23,0.02381,1,0.97619,41,0,0,0.958333,1,0.978723,0.967221,0.99793,0.996298,0.984615,0.008425,0.991575,0.015385,0.985256,0.984615,0.984531,0.978189,0.998012,0.995613,0.986616,0.984615,0.095,0.002,0.093601,0,93.6006,0,847352,137058,17520,100,34.615385,?,?,?,?,?,?,?,?,?,?,?,?,?,0.056218
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,7,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,62,3,0,95.384615,4.615385,0,0.935388,0.065238,0.145313,18.211871,34.366563,122.78741,16.054209,106.733202,1.889037,0.246988,1.642049,106.784152,1.642833,5623.369422,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.953846,0.016808,0.983192,0.046154,0.95444,0.953846,0.953725,0.937721,0.994876,0.985936,0.955536,0.953846,0.096,0.001,0.109201,0,109.2007,0,854886,137058,17520,100,41.923077,?,?,?,?,?,?,?,?,?,?,?,?,?,0.051107
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,8,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.914921,0.058308,0.147901,16.240502,34.890223,123.799654,15.573983,108.225671,1.90461,0.2396,1.66501,109.817505,1.6895,5788.347897,0.875,21,0,0,1,41,0.125,3,1,0.875,0.933333,0.902962,0.997459,0.995059,0.938462,0.018462,0.981538,0.061538,0.951417,0.938462,0.94003,0.921127,0.997062,0.991208,0.937255,0.938462,0.094,0.002,0.093601,0.0156,93.6006,15.6001,843137,137058,17520,100,38.461538,?,?,?,?,?,?,?,?,?,?,?,?,?,0.057922
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,9,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.913964,0.060249,0.154344,16.781138,36.410157,123.799654,16.335436,107.464218,1.90461,0.251314,1.653296,108.442068,1.66834,5715.85027,1,24,0.04878,2,0.95122,39,0,0,0.923077,1,0.96,0.937043,0.997967,0.996597,0.938462,0.026062,0.973938,0.061538,0.943348,0.938462,0.935004,0.917814,0.994615,0.987611,0.930076,0.938462,0.093,0.002,0.093601,0,93.6006,0,823907,137058,17520,100,38.846154,?,?,?,?,?,?,?,?,?,?,?,?,?,0.052811
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,10,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,62,3,0,95.384615,4.615385,0,0.93575,0.06,0.13978,16.711862,32.974538,123.799654,15.002146,108.797508,1.90461,0.230802,1.673808,108.920495,1.6757,5741.067589,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.953846,0.013846,0.986154,0.046154,0.961538,0.953846,0.954526,0.943309,0.998115,0.993743,0.9459,0.953846,0.092,0.002,0.093601,0,93.6006,0,843430,137058,17520,100,40,?,?,?,?,?,?,?,?,?,?,?,?,?,0.052811
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,1,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,586,66,61,5,0,92.424242,7.575758,0,0.894501,0.054419,0.139294,15.158506,32.862516,125.607217,14.620412,110.986805,1.90314,0.221521,1.681618,111.219603,1.685145,5861.789786,0.958333,23,0,0,1,42,0.041667,1,1,0.958333,0.978723,0.967495,1,1,0.924242,0.025619,0.974381,0.075758,0.928598,0.924242,0.925381,0.900401,0.997573,0.993358,0.918461,0.924242,0.096,0.002,0.093601,0,93.6006,0,852212,136829,17749,100,38.257576,?,?,?,?,?,?,?,?,?,?,?,?,?,0.049488
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,2,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,586,66,62,4,0,93.939394,6.060606,0,0.915547,0.05947,0.15275,16.565328,36.036974,125.607217,16.962311,108.644906,1.90314,0.257005,1.646135,110.524949,1.67462,5825.178331,1,24,0.047619,2,0.952381,40,0,0,0.923077,1,0.96,0.937614,0.996032,0.993462,0.939394,0.021496,0.978504,0.060606,0.947786,0.939394,0.937021,0.922773,0.993655,0.986431,0.923761,0.939394,0.094,0.001,0.093601,0,93.6006,0,828690,136829,17749,100,37.878788,?,?,?,?,?,?,?,?,?,?,?,?,?,0.044369
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,3,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.957209,0.041,0.102902,11.419772,24.274971,123.799654,9.704758,114.094896,1.90461,0.149304,1.755306,114.094896,1.755306,6013.803965,0.958333,23,0,0,1,41,0.041667,1,1,0.958333,0.978723,0.967221,1,1,0.969231,0.009231,0.990769,0.030769,0.972851,0.969231,0.969516,0.960572,1,1,0.962389,0.969231,0.096,0.002,0.093601,0.0156,93.6006,15.6001,899249,137058,17520,100,36.153846,?,?,?,?,?,?,?,?,?,?,?,?,?,0.059625
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,4,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,58,7,0,89.230769,10.769231,0,0.848586,0.0787,0.207311,21.969671,49.02915,122.78741,1096.141563,-973.354153,1.889037,16.863716,-14.974679,101.175005,1.556539,5327.985649,0.958333,23,0.04878,2,0.95122,39,0.041667,1,0.92,0.958333,0.938776,0.902247,0.990346,0.982957,0.892308,0.043997,0.956003,0.107692,0.896253,0.892308,0.893159,0.852974,0.967774,0.926303,0.891004,0.892308,0.089,0.002,0.093601,0,93.6006,0,771224,137058,17520,98.461538,38.076923,?,?,?,?,?,?,?,?,?,?,?,?,?,0.049404
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,5,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.913593,0.05675,0.153521,15.842244,36.307741,122.78741,16.418391,106.36902,1.889037,0.252591,1.636446,108.10618,1.663172,5692.988843,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.938462,0.021831,0.978169,0.061538,0.940081,0.938462,0.938494,0.919145,0.992201,0.981664,0.929249,0.938462,0.094,0.002,0.093601,0,93.6006,0,855595,137058,17520,100,36.923077,?,?,?,?,?,?,?,?,?,?,?,?,?,0.044293
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,6,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,64,1,0,98.461538,1.538462,0,0.978463,0.066926,0.136119,18.682997,32.192166,122.78741,15.760259,107.027151,1.889037,0.242466,1.646572,107.027151,1.646572,5636.166024,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.984615,0.005892,0.994108,0.015385,0.985425,0.984615,0.984575,0.979519,0.999673,0.99919,0.985179,0.984615,0.1,0.002,0.109201,0,109.2007,0,890485,137058,17520,100,41.923077,?,?,?,?,?,?,?,?,?,?,?,?,?,0.059625
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,7,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.956939,0.050244,0.114241,14.039698,27.047976,122.501484,11.445891,111.055593,1.884638,0.176091,1.708548,111.055593,1.708548,5846.834476,0.958333,23,0,0,1,41,0.041667,1,1,0.958333,0.978723,0.967221,1,1,0.969231,0.01097,0.98903,0.030769,0.97,0.969231,0.969264,0.957382,0.999023,0.99746,0.971604,0.969231,0.097,0.001,0.093601,0,93.6006,0,875207,137058,17520,100,38.461538,?,?,?,?,?,?,?,?,?,?,?,?,?,0.054514
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,8,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,59,6,0,90.769231,9.230769,0,0.870818,0.07646,0.192428,21.36549,45.559555,122.501484,23.160967,99.340517,1.884638,0.356323,1.528316,102.266056,1.573324,5384.08455,0.958333,23,0,0,1,41,0.041667,1,1,0.958333,0.978723,0.967221,1,1,0.907692,0.03291,0.96709,0.092308,0.91,0.907692,0.908515,0.874536,0.983639,0.957963,0.91263,0.907692,0.089,0.002,0.078001,0,78.0005,0,784110,137058,17520,98.461538,38.076923,?,?,?,?,?,?,?,?,?,?,?,?,?,0.056218
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,9,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.957377,0.049109,0.109499,13.657578,25.787104,124.155668,11.005115,113.150553,1.910087,0.169309,1.740778,113.150553,1.740778,5965.91737,0.956522,22,0,0,1,42,0.043478,1,1,0.956522,0.977778,0.96658,1,1,0.969231,0.01097,0.98903,0.030769,0.97,0.969231,0.969257,0.957659,0.999692,0.999038,0.971368,0.969231,0.092,0.002,0.093601,0,93.6006,0,868669,137058,17520,100,38.846154,?,?,?,?,?,?,?,?,?,?,?,?,?,0.052811
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,10,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.914866,0.061123,0.151712,16.998791,35.728318,124.155668,16.003184,108.152485,1.910087,0.246203,1.663884,108.964584,1.676378,5745.210131,0.956522,22,0.02381,1,0.97619,41,0.043478,1,0.956522,0.956522,0.956522,0.932712,0.996894,0.994322,0.938462,0.022271,0.977729,0.061538,0.943891,0.938462,0.93953,0.917004,0.995644,0.989947,0.943992,0.938462,0.095,0.002,0.093601,0,93.6006,0,824217,137058,17520,100,38.461538,?,?,?,?,?,?,?,?,?,?,?,?,?,0.045997
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,1,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,586,66,64,2,0,96.969697,3.030303,0,0.957827,0.049229,0.131409,13.712645,31.002215,125.607217,1083.352028,-957.744811,1.90314,16.414425,-14.511285,113.781971,1.723969,5996.838524,1,24,0,0,1,42,0,0,1,1,1,1,1,1,0.969697,0.010581,0.989419,0.030303,0.969697,0.969697,0.969697,0.959116,0.981609,0.964104,0.970175,0.969697,0.093,0.002,0.093601,0,93.6006,0,829036,136829,17749,98.484848,35.606061,?,?,?,?,?,?,?,?,?,?,?,?,?,0.059727
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,2,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,586,66,59,7,0,89.393939,10.606061,0,0.852538,0.071836,0.186332,20.009931,43.959704,125.607217,22.084315,103.522902,1.90314,0.334611,1.568529,106.169963,1.608636,5595.650304,0.916667,22,0,0,1,42,0.083333,2,1,0.916667,0.956522,0.935414,0.999008,0.998333,0.893939,0.036201,0.963799,0.106061,0.902056,0.893939,0.896001,0.86019,0.989125,0.966875,0.891012,0.893939,0.098,0.001,0.093601,0,93.6006,0,823971,136829,17749,100,39.772727,?,?,?,?,?,?,?,?,?,?,?,?,?,0.049488
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,3,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,59,6,0,90.769231,9.230769,0,0.870604,0.066414,0.162263,18.558216,38.417774,122.501484,18.092333,104.409151,1.884638,0.278344,1.606295,105.548465,1.623823,5556.896229,0.958333,23,0.02439,1,0.97561,40,0.041667,1,0.958333,0.958333,0.958333,0.933943,0.994919,0.990908,0.907692,0.031063,0.968937,0.092308,0.907692,0.907692,0.907692,0.876629,0.990728,0.978959,0.890711,0.907692,0.095,0.002,0.093601,0,93.6006,0,840581,137058,17520,100,40.384615,?,?,?,?,?,?,?,?,?,?,?,?,?,0.045997
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,4,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.913391,0.069551,0.160253,19.434897,37.941814,122.501484,19.551734,102.94975,1.884638,0.300796,1.583842,105.577678,1.624272,5558.434231,0.958333,23,0.02439,1,0.97561,40,0.041667,1,0.958333,0.958333,0.958333,0.933943,0.998476,0.996597,0.938462,0.024591,0.975409,0.061538,0.939231,0.938462,0.938067,0.916257,0.986166,0.971032,0.930609,0.938462,0.094,0.002,0.093601,0,93.6006,0,847540,137058,17520,98.461538,39.615385,?,?,?,?,?,?,?,?,?,?,?,?,?,0.056218
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,5,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20161104.1051,587,65,64,1,0,98.461538,1.538462,0,0.978463,0.049076,0.113721,13.699882,26.895016,122.78741,11.219867,111.567544,1.889037,0.172613,1.716424,111.567544,1.716424,5875.268023,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.984615,0.005892,0.994108,0.015385,0.985425,0.984615,0.984575,0.979519,0.998717,0.995906,0.985179,0.984615,0.096,0.002,0.093601,0,93.6006,0,884370,137058,17520,100,35.769231,?,?,?,?,?,?,?,?,?,?,?,?,?,0.049404
